row,differ
Lsa_00012893,none
Lsa_00023029,none
Lsa_00023023,none
Lsa_00023027,none
Lsa_00054341,none
Lsa_00020285,none
Lsa_00020284,none
Lsa_00020284,none
Lsa_00020284,none
Lsa_00020282,foot
Lsa_00017954,none
Lsa_00017954,none
Lsa_00024223,none
Lsa_00026613,none
Lsa_00026613,none
Lsa_00026613,none
Lsa_00026613,none
Lsa_00026613,none
Lsa_00026613,none
Lsa_00017956,none
Lsa_00026616,none
Lsa_00026616,none
Lsa_00026614,none
Lsa_00010241,none
Lsa_00010241,none
Lsa_00010241,none
Lsa_00010241,none
Lsa_00005707,none
Lsa_00005707,none
Lsa_00005707,none
Lsa_00005707,none
Lsa_00005707,none
Lsa_00005707,none
Lsa_00005707,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005706,none
Lsa_00005704,none
Lsa_00005701,none
Lsa_00005700,none
Lsa_00005708,none
Lsa_00005708,none
Lsa_00005708,none
Lsa_00005708,none
Lsa_00010943,none
Lsa_00021888,none
Lsa_00021888,none
Lsa_00046055,none
Lsa_00048559,none
Lsa_00017079,none
Lsa_00016168,none
Lsa_00016168,none
Lsa_00058361,none
Lsa_00028209,repr
Lsa_00028209,repr
Lsa_00028209,repr
Lsa_00028209,repr
Lsa_00028209,repr
Lsa_00028209,repr
Lsa_00023370,repr
Lsa_00051973,none
Lsa_00051972,none
Lsa_00051977,none
Lsa_00057489,repr
Lsa_00032952,none
Lsa_00013533,none
Lsa_00013533,none
Lsa_00002166,none
Lsa_00002166,none
Lsa_00002166,none
Lsa_00002166,none
Lsa_00002166,none
Lsa_00002166,none
Lsa_00002167,none
Lsa_00002167,none
Lsa_00002167,none
Lsa_00002167,none
Lsa_00002167,none
Lsa_00002164,none
Lsa_00002164,none
Lsa_00002164,none
Lsa_00002164,none
Lsa_00002162,none
Lsa_00002163,none
Lsa_00002163,none
Lsa_00002160,none
Lsa_00002160,none
Lsa_00002161,none
Lsa_00038171,none
Lsa_00050595,none
Lsa_00003412,none
Lsa_00006423,none
Lsa_00006423,none
Lsa_00014818,none
Lsa_00014818,none
Lsa_00014818,none
Lsa_00014815,none
Lsa_00043502,none
Lsa_00043507,none
Lsa_00043507,none
Lsa_00011828,none
Lsa_00045674,none
Lsa_00050620,none
Lsa_00012555,none
Lsa_00012555,none
Lsa_00012552,none
Lsa_00012552,none
Lsa_00012552,none
Lsa_00012552,none
Lsa_00017481,none
Lsa_00017486,none
Lsa_00032741,none
Lsa_00032741,none
Lsa_00037667,none
Lsa_00037667,none
Lsa_00037667,none
Lsa_00037667,none
Lsa_00037667,none
Lsa_00004868,none
Lsa_00004868,none
Lsa_00004868,none
Lsa_00004862,none
Lsa_00004862,none
Lsa_00004862,none
Lsa_00004862,none
Lsa_00004862,none
Lsa_00010727,none
Lsa_00017898,none
Lsa_00015027,none
Lsa_00015027,none
Lsa_00015027,none
Lsa_00015027,none
Lsa_00015027,none
Lsa_00015023,none
Lsa_00015023,none
Lsa_00015029,none
Lsa_00015029,none
Lsa_00015029,none
Lsa_00004643,none
Lsa_00004643,none
Lsa_00004643,none
Lsa_00004643,none
Lsa_00032746,none
Lsa_00041218,none
Lsa_00041211,none
Lsa_00041210,none
Lsa_00041210,none
Lsa_00030479,none
Lsa_00030479,none
Lsa_00030479,none
Lsa_00030478,none
Lsa_00030478,none
Lsa_00030478,none
Lsa_00030478,none
Lsa_00030478,none
Lsa_00030478,none
Lsa_00014049,none
Lsa_00014049,none
Lsa_00014049,none
Lsa_00014049,none
Lsa_00044366,none
Lsa_00030477,none
Lsa_00030477,none
Lsa_00030477,none
Lsa_00030477,none
Lsa_00044362,none
Lsa_00038668,foot
Lsa_00038669,none
Lsa_00038669,none
Lsa_00038669,none
Lsa_00038663,none
Lsa_00038663,none
Lsa_00038663,none
Lsa_00038663,none
Lsa_00038663,none
Lsa_00032909,none
Lsa_00032909,none
Lsa_00046298,none
Lsa_00003296,none
Lsa_00003296,none
Lsa_00012353,none
Lsa_00012353,none
Lsa_00013409,none
Lsa_00028466,repr
Lsa_00028466,repr
Lsa_00028466,repr
Lsa_00028466,repr
Lsa_00038084,repr
Lsa_00038086,none
Lsa_00038086,none
Lsa_00038086,none
Lsa_00038086,none
Lsa_00038086,none
Lsa_00013403,none
Lsa_00013403,none
Lsa_00013403,none
Lsa_00013403,none
Lsa_00013403,none
Lsa_00013403,none
Lsa_00013400,none
Lsa_00000933,none
Lsa_00000933,none
Lsa_00000936,foot
Lsa_00000936,foot
Lsa_00045019,none
Lsa_00045019,none
Lsa_00045019,none
Lsa_00017537,none
Lsa_00017537,none
Lsa_00017537,none
Lsa_00017534,none
Lsa_00017534,none
Lsa_00017532,none
Lsa_00017532,none
Lsa_00017532,none
Lsa_00017532,none
Lsa_00017532,none
Lsa_00017532,none
Lsa_00017532,none
Lsa_00017532,none
Lsa_00017532,none
Lsa_00045010,none
Lsa_00055100,none
Lsa_00028461,none
Lsa_00035378,none
Lsa_00034880,none
Lsa_00034880,none
Lsa_00034880,none
Lsa_00034880,none
Lsa_00034887,none
Lsa_00034887,none
Lsa_00034887,none
Lsa_00034888,none
Lsa_00033352,none
Lsa_00011500,none
Lsa_00011500,none
Lsa_00011500,none
Lsa_00011500,none
Lsa_00017022,none
Lsa_00054378,repr
Lsa_00003350,none
Lsa_00003350,none
Lsa_00003350,none
Lsa_00003351,none
Lsa_00003351,none
Lsa_00003351,none
Lsa_00019454,none
Lsa_00048204,none
Lsa_00017223,none
Lsa_00003155,none
Lsa_00003155,none
Lsa_00008583,none
Lsa_00008580,none
Lsa_00008586,none
Lsa_00008587,none
Lsa_00008584,none
Lsa_00008585,none
Lsa_00008589,none
Lsa_00008589,none
Lsa_00054576,repr
Lsa_00033825,none
Lsa_00049150,none
Lsa_00033820,none
Lsa_00059615,none
Lsa_00015926,none
Lsa_00015926,none
Lsa_00025020,none
Lsa_00025020,none
Lsa_00022033,none
Lsa_00022033,none
Lsa_00022033,none
Lsa_00022033,none
Lsa_00009985,none
Lsa_00009984,none
Lsa_00009987,none
Lsa_00009987,none
Lsa_00009987,none
Lsa_00009986,none
Lsa_00009986,none
Lsa_00009986,none
Lsa_00009986,none
Lsa_00009980,none
Lsa_00022036,none
Lsa_00009989,none
Lsa_00025025,repr
Lsa_00020416,none
Lsa_00019944,none
Lsa_00019945,none
Lsa_00019945,none
Lsa_00019945,none
Lsa_00019945,none
Lsa_00054028,none
Lsa_00018018,none
Lsa_00027811,none
Lsa_00027811,none
Lsa_00027811,none
Lsa_00027810,none
Lsa_00027810,none
Lsa_00027810,none
Lsa_00027810,none
Lsa_00027816,none
Lsa_00027816,none
Lsa_00031465,none
Lsa_00057649,repr
Lsa_00053734,none
Lsa_00014707,none
Lsa_00014707,none
Lsa_00030632,none
Lsa_00058997,none
Lsa_00043749,none
Lsa_00043748,none
Lsa_00029303,none
Lsa_00056511,none
Lsa_00037152,none
Lsa_00052463,none
Lsa_00037150,none
Lsa_00037150,none
Lsa_00037150,none
Lsa_00020890,none
Lsa_00020890,none
Lsa_00020891,none
Lsa_00020891,none
Lsa_00020891,none
Lsa_00020891,none
Lsa_00020896,none
Lsa_00020896,none
Lsa_00020894,none
Lsa_00020894,none
Lsa_00020894,none
Lsa_00020894,none
Lsa_00020898,none
Lsa_00021767,none
Lsa_00029578,none
Lsa_00029573,none
Lsa_00052342,repr
Lsa_00022490,none
Lsa_00022491,none
Lsa_00022491,none
Lsa_00037158,none
Lsa_00060218,none
Lsa_00060215,none
Lsa_00036641,repr
Lsa_00036641,repr
Lsa_00031748,none
Lsa_00031748,none
Lsa_00031748,none
Lsa_00027382,none
Lsa_00027382,none
Lsa_00027380,none
Lsa_00027384,none
Lsa_00050574,none
Lsa_00020055,none
Lsa_00020055,none
Lsa_00020055,none
Lsa_00050912,none
Lsa_00022239,none
Lsa_00022239,none
Lsa_00022239,none
Lsa_00022239,none
Lsa_00022230,none
Lsa_00022230,none
Lsa_00022230,none
Lsa_00014698,none
Lsa_00027033,none
Lsa_00027035,none
Lsa_00027034,none
Lsa_00027034,none
Lsa_00027034,none
Lsa_00027034,none
Lsa_00027036,none
Lsa_00023729,none
Lsa_00023729,none
Lsa_00023721,none
Lsa_00023721,none
Lsa_00023720,none
Lsa_00023720,none
Lsa_00023726,foot
Lsa_00023726,foot
Lsa_00056542,none
Lsa_00050579,none
Lsa_00028856,none
Lsa_00028856,none
Lsa_00014209,none
Lsa_00014209,none
Lsa_00014209,none
Lsa_00014209,none
Lsa_00014209,none
Lsa_00014209,none
Lsa_00014209,none
Lsa_00050009,none
Lsa_00014202,none
Lsa_00050005,none
Lsa_00019009,none
Lsa_00019008,none
Lsa_00019001,none
Lsa_00019000,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00019002,none
Lsa_00012336,none
Lsa_00018752,none
Lsa_00018756,none
Lsa_00018756,none
Lsa_00011584,none
Lsa_00011584,none
Lsa_00011584,none
Lsa_00011584,none
Lsa_00011585,none
Lsa_00011585,none
Lsa_00011585,none
Lsa_00011585,none
Lsa_00011585,none
Lsa_00011585,none
Lsa_00011585,none
Lsa_00011585,none
Lsa_00011585,none
Lsa_00011589,none
Lsa_00049271,none
Lsa_00049274,none
Lsa_00049274,none
Lsa_00045606,none
Lsa_00009405,none
Lsa_00009406,none
Lsa_00009407,none
Lsa_00005570,none
Lsa_00005570,none
Lsa_00005570,none
Lsa_00005570,none
Lsa_00005571,none
Lsa_00005571,none
Lsa_00005571,none
Lsa_00005571,none
Lsa_00005571,none
Lsa_00005571,none
Lsa_00005571,none
Lsa_00005574,none
Lsa_00005575,none
Lsa_00005575,none
Lsa_00005578,none
Lsa_00005578,none
Lsa_00005578,none
Lsa_00005578,none
Lsa_00005578,none
Lsa_00005579,none
Lsa_00005579,none
Lsa_00015575,none
Lsa_00015574,none
Lsa_00015646,none
Lsa_00015645,none
Lsa_00010234,none
Lsa_00010231,none
Lsa_00010233,none
Lsa_00010232,none
Lsa_00051832,none
Lsa_00051833,none
Lsa_00016173,none
Lsa_00016173,none
Lsa_00016173,none
Lsa_00047098,none
Lsa_00047098,none
Lsa_00016176,none
Lsa_00016177,none
Lsa_00047091,none
Lsa_00048299,none
Lsa_00042831,none
Lsa_00003042,none
Lsa_00003042,none
Lsa_00003042,none
Lsa_00003042,none
Lsa_00000814,none
Lsa_00000577,none
Lsa_00013301,none
Lsa_00013301,none
Lsa_00038186,none
Lsa_00038183,none
Lsa_00014996,none
Lsa_00014996,none
Lsa_00014998,repr
Lsa_00014998,repr
Lsa_00014998,repr
Lsa_00014999,none
Lsa_00014999,none
Lsa_00014999,none
Lsa_00014999,none
Lsa_00014999,none
Lsa_00013307,none
Lsa_00000537,none
Lsa_00000537,none
Lsa_00024869,none
Lsa_00024869,none
Lsa_00024868,none
Lsa_00003622,none
Lsa_00044545,repr
Lsa_00044540,both
Lsa_00012698,none
Lsa_00012698,none
Lsa_00012698,none
Lsa_00012698,none
Lsa_00012698,none
Lsa_00012698,none
Lsa_00012698,none
Lsa_00012698,none
Lsa_00024863,none
Lsa_00024863,none
Lsa_00024863,none
Lsa_00007966,none
Lsa_00007966,none
Lsa_00007966,none
Lsa_00007966,none
Lsa_00012695,none
Lsa_00012695,none
Lsa_00012695,none
Lsa_00012695,none
Lsa_00012695,none
Lsa_00012695,none
Lsa_00012695,none
Lsa_00012695,none
Lsa_00017412,none
Lsa_00012697,none
Lsa_00012697,none
Lsa_00012697,none
Lsa_00012697,none
Lsa_00012697,none
Lsa_00054541,none
Lsa_00024860,none
Lsa_00040041,none
Lsa_00040041,none
Lsa_00040041,none
Lsa_00017418,none
Lsa_00017418,none
Lsa_00017418,none
Lsa_00017418,none
Lsa_00037147,none
Lsa_00037147,none
Lsa_00037149,none
Lsa_00039477,none
Lsa_00039475,none
Lsa_00039475,none
Lsa_00039478,none
Lsa_00028966,repr
Lsa_00037491,none
Lsa_00045639,none
Lsa_00001669,none
Lsa_00001669,none
Lsa_00001669,none
Lsa_00001669,none
Lsa_00001669,none
Lsa_00001669,none
Lsa_00001669,none
Lsa_00031651,none
Lsa_00031651,none
Lsa_00031651,none
Lsa_00031651,none
Lsa_00031651,none
Lsa_00001661,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00001662,none
Lsa_00005969,none
Lsa_00005966,none
Lsa_00005966,none
Lsa_00005966,none
Lsa_00005965,none
Lsa_00005965,none
Lsa_00005962,none
Lsa_00005962,none
Lsa_00005962,none
Lsa_00039464,none
Lsa_00041398,none
Lsa_00041398,none
Lsa_00031667,none
Lsa_00047771,none
Lsa_00028953,none
Lsa_00047779,none
Lsa_00048783,none
Lsa_00041028,foot
Lsa_00041029,none
Lsa_00041027,none
Lsa_00041022,none
Lsa_00050850,none
Lsa_00001080,none
Lsa_00001081,none
Lsa_00039784,none
Lsa_00050857,none
Lsa_00038435,none
Lsa_00038435,none
Lsa_00038434,none
Lsa_00021400,none
Lsa_00021400,none
Lsa_00024707,none
Lsa_00024707,none
Lsa_00030209,none
Lsa_00030204,none
Lsa_00030202,none
Lsa_00030203,none
Lsa_00011264,repr
Lsa_00008643,none
Lsa_00024704,none
Lsa_00029772,none
Lsa_00029772,none
Lsa_00029772,none
Lsa_00029772,none
Lsa_00029772,none
Lsa_00029772,none
Lsa_00029772,none
Lsa_00029776,none
Lsa_00037967,repr
Lsa_00037964,repr
Lsa_00020475,none
Lsa_00020475,none
Lsa_00020475,none
Lsa_00001098,none
Lsa_00036354,none
Lsa_00034431,none
Lsa_00034431,none
Lsa_00034430,none
Lsa_00034430,none
Lsa_00029358,none
Lsa_00029359,none
Lsa_00039656,none
Lsa_00038203,none
Lsa_00023528,repr
Lsa_00023528,repr
Lsa_00023528,repr
Lsa_00023528,repr
Lsa_00023528,repr
Lsa_00023528,repr
Lsa_00023520,none
Lsa_00023524,repr
Lsa_00026251,none
Lsa_00026251,none
Lsa_00026251,none
Lsa_00026251,none
Lsa_00026251,none
Lsa_00026251,none
Lsa_00026251,none
Lsa_00026251,none
Lsa_00053913,none
Lsa_00053919,none
Lsa_00060946,none
Lsa_00023296,none
Lsa_00055820,repr
Lsa_00022444,none
Lsa_00008465,none
Lsa_00008465,none
Lsa_00008464,none
Lsa_00008464,none
Lsa_00008464,none
Lsa_00008460,none
Lsa_00055543,none
Lsa_00055547,none
Lsa_00055601,none
Lsa_00019571,none
Lsa_00019571,none
Lsa_00019571,none
Lsa_00019572,none
Lsa_00019572,none
Lsa_00019572,none
Lsa_00019572,none
Lsa_00019572,none
Lsa_00054495,none
Lsa_00018228,repr
Lsa_00018229,none
Lsa_00018229,none
Lsa_00018229,none
Lsa_00052794,none
Lsa_00052794,none
Lsa_00052794,none
Lsa_00052795,none
Lsa_00052796,none
Lsa_00039754,none
Lsa_00040924,none
Lsa_00040924,none
Lsa_00028343,none
Lsa_00028341,none
Lsa_00050491,none
Lsa_00050493,repr
Lsa_00020175,none
Lsa_00020175,none
Lsa_00020175,none
Lsa_00020174,none
Lsa_00012585,none
Lsa_00049078,none
Lsa_00049073,none
Lsa_00020794,none
Lsa_00020794,none
Lsa_00020794,none
Lsa_00020794,none
Lsa_00020794,none
Lsa_00042621,none
Lsa_00042623,none
Lsa_00057567,none
Lsa_00057560,none
Lsa_00058793,none
Lsa_00011229,none
Lsa_00058867,none
Lsa_00011227,none
Lsa_00012584,none
Lsa_00000900,none
Lsa_00000900,none
Lsa_00000900,none
Lsa_00006852,none
Lsa_00006852,none
Lsa_00006852,none
Lsa_00006850,none
Lsa_00006850,none
Lsa_00006850,none
Lsa_00006850,none
Lsa_00006850,none
Lsa_00006850,none
Lsa_00006850,none
Lsa_00006851,none
Lsa_00006851,none
Lsa_00006856,none
Lsa_00006857,none
Lsa_00006857,none
Lsa_00006854,none
Lsa_00008299,none
Lsa_00007159,none
Lsa_00043285,none
Lsa_00043286,repr
Lsa_00043287,repr
Lsa_00026221,none
Lsa_00026220,none
Lsa_00012905,both
Lsa_00012908,none
Lsa_00012908,none
Lsa_00012908,none
Lsa_00012908,none
Lsa_00026229,repr
Lsa_00026229,repr
Lsa_00026229,repr
Lsa_00052233,none
Lsa_00052231,none
Lsa_00052236,none
Lsa_00052234,none
Lsa_00052239,none
Lsa_00055955,none
Lsa_00025788,none
Lsa_00055950,none
Lsa_00034983,foot
Lsa_00022856,none
Lsa_00022857,repr
Lsa_00022857,repr
Lsa_00060002,none
Lsa_00060005,none
Lsa_00007817,none
Lsa_00007817,none
Lsa_00007817,none
Lsa_00010413,none
Lsa_00010412,none
Lsa_00010412,none
Lsa_00010412,none
Lsa_00027176,none
Lsa_00023889,none
Lsa_00023889,none
Lsa_00023889,none
Lsa_00023889,none
Lsa_00023889,none
Lsa_00023887,none
Lsa_00020243,none
Lsa_00020243,none
Lsa_00020243,none
Lsa_00003564,none
Lsa_00003564,none
Lsa_00003564,none
Lsa_00045539,none
Lsa_00045530,none
Lsa_00045534,none
Lsa_00057163,none
Lsa_00014567,none
Lsa_00014567,none
Lsa_00013296,none
Lsa_00048063,none
Lsa_00019630,none
Lsa_00019631,none
Lsa_00019631,none
Lsa_00019635,none
Lsa_00019635,none
Lsa_00019635,none
Lsa_00019635,none
Lsa_00019635,none
Lsa_00045286,none
Lsa_00045287,none
Lsa_00004548,none
Lsa_00004547,none
Lsa_00004547,none
Lsa_00004547,none
Lsa_00004547,none
Lsa_00004545,none
Lsa_00037419,none
Lsa_00029762,none
Lsa_00046399,none
Lsa_00046393,none
Lsa_00046393,none
Lsa_00046392,none
Lsa_00046392,none
Lsa_00046392,none
Lsa_00014419,none
Lsa_00014419,none
Lsa_00014418,none
Lsa_00011426,none
Lsa_00014412,foot
Lsa_00017148,none
Lsa_00022545,none
Lsa_00017142,none
Lsa_00017142,none
Lsa_00022542,none
Lsa_00017141,none
Lsa_00017141,none
Lsa_00052060,both
Lsa_00052061,none
Lsa_00016817,none
Lsa_00016817,none
Lsa_00016818,none
Lsa_00047111,none
Lsa_00015433,none
Lsa_00047118,none
Lsa_00047118,none
Lsa_00047118,none
Lsa_00003121,none
Lsa_00003121,none
Lsa_00003125,none
Lsa_00003125,none
Lsa_00003125,none
Lsa_00006330,none
Lsa_00006330,none
Lsa_00003129,none
Lsa_00003129,none
Lsa_00003129,none
Lsa_00003128,none
Lsa_00003128,none
Lsa_00003128,none
Lsa_00003128,none
Lsa_00003128,none
Lsa_00003128,none
Lsa_00003128,none
Lsa_00003128,none
Lsa_00003128,none
Lsa_00003128,none
Lsa_00036503,none
Lsa_00036502,none
Lsa_00017307,none
Lsa_00008667,none
Lsa_00008667,none
Lsa_00008667,none
Lsa_00008667,none
Lsa_00008661,none
Lsa_00008669,none
Lsa_00008669,none
Lsa_00008669,none
Lsa_00008669,none
Lsa_00008669,none
Lsa_00031832,none
Lsa_00001783,none
Lsa_00001787,none
Lsa_00001786,none
Lsa_00001786,none
Lsa_00001786,none
Lsa_00001786,none
Lsa_00001786,none
Lsa_00001788,none
Lsa_00003873,none
Lsa_00003873,none
Lsa_00003873,none
Lsa_00003873,none
Lsa_00003877,none
Lsa_00003877,none
Lsa_00003877,none
Lsa_00003876,none
Lsa_00003876,none
Lsa_00003876,none
Lsa_00003879,none
Lsa_00003879,none
Lsa_00003879,none
Lsa_00003878,none
Lsa_00003878,none
Lsa_00000788,none
Lsa_00000788,none
Lsa_00007178,none
Lsa_00007178,none
Lsa_00007178,none
Lsa_00000787,none
Lsa_00000787,none
Lsa_00001439,none
Lsa_00001439,none
Lsa_00001439,none
Lsa_00001439,none
Lsa_00025820,none
Lsa_00025820,none
Lsa_00025820,none
Lsa_00025820,none
Lsa_00025820,none
Lsa_00001433,none
Lsa_00001436,none
Lsa_00001436,none
Lsa_00040234,none
Lsa_00040237,none
Lsa_00040238,none
Lsa_00040239,none
Lsa_00040239,none
Lsa_00032501,none
Lsa_00034214,none
Lsa_00034213,none
Lsa_00039627,none
Lsa_00039627,none
Lsa_00030904,none
Lsa_00030900,none
Lsa_00009209,none
Lsa_00009205,none
Lsa_00009205,none
Lsa_00009205,none
Lsa_00009200,none
Lsa_00019844,none
Lsa_00019844,none
Lsa_00006452,both
Lsa_00008222,none
Lsa_00000635,none
Lsa_00000635,none
Lsa_00000635,none
Lsa_00000635,none
Lsa_00019842,none
Lsa_00019842,none
Lsa_00019842,none
Lsa_00038572,none
Lsa_00024050,none
Lsa_00024050,none
Lsa_00024051,none
Lsa_00024051,none
Lsa_00006458,none
Lsa_00031360,foot
Lsa_00030018,none
Lsa_00030018,none
Lsa_00030012,none
Lsa_00030012,none
Lsa_00030012,none
Lsa_00030012,none
Lsa_00030012,none
Lsa_00030012,none
Lsa_00030012,none
Lsa_00033290,none
Lsa_00007323,none
Lsa_00007323,none
Lsa_00007322,none
Lsa_00007322,none
Lsa_00007322,none
Lsa_00045835,none
Lsa_00017037,none
Lsa_00035999,none
Lsa_00035999,none
Lsa_00035998,none
Lsa_00017039,none
Lsa_00025018,none
Lsa_00025018,none
Lsa_00025018,none
Lsa_00025018,none
Lsa_00025013,none
Lsa_00025012,none
Lsa_00022047,none
Lsa_00022047,none
Lsa_00022047,none
Lsa_00022046,none
Lsa_00022046,none
Lsa_00015762,repr
Lsa_00015762,repr
Lsa_00015762,repr
Lsa_00015762,repr
Lsa_00015762,repr
Lsa_00020753,none
Lsa_00020753,none
Lsa_00020753,none
Lsa_00020755,none
Lsa_00020757,none
Lsa_00020759,none
Lsa_00020759,none
Lsa_00020759,none
Lsa_00020758,none
Lsa_00015232,none
Lsa_00042231,none
Lsa_00060578,none
Lsa_00013179,none
Lsa_00013178,none
Lsa_00023314,none
Lsa_00023314,none
Lsa_00023316,none
Lsa_00013171,none
Lsa_00013171,none
Lsa_00013171,none
Lsa_00013171,none
Lsa_00019434,none
Lsa_00019435,none
Lsa_00048263,none
Lsa_00048263,none
Lsa_00048263,none
Lsa_00048263,none
Lsa_00048263,none
Lsa_00048261,foot
Lsa_00019439,none
Lsa_00021803,none
Lsa_00021000,none
Lsa_00018520,none
Lsa_00018520,none
Lsa_00018520,none
Lsa_00018520,none
Lsa_00024151,repr
Lsa_00021004,none
Lsa_00047527,none
Lsa_00047527,none
Lsa_00027569,none
Lsa_00027569,none
Lsa_00027563,none
Lsa_00027563,none
Lsa_00027563,none
Lsa_00027562,none
Lsa_00027562,none
Lsa_00027561,none
Lsa_00027560,none
Lsa_00027560,none
Lsa_00027560,none
Lsa_00022457,none
Lsa_00035210,none
Lsa_00035210,none
Lsa_00035210,none
Lsa_00035210,none
Lsa_00035211,none
Lsa_00002251,none
Lsa_00002251,none
Lsa_00002251,none
Lsa_00002253,none
Lsa_00002253,none
Lsa_00002253,none
Lsa_00002253,none
Lsa_00002253,none
Lsa_00002255,none
Lsa_00002255,none
Lsa_00018380,none
Lsa_00018382,none
Lsa_00018382,none
Lsa_00049609,none
Lsa_00049604,none
Lsa_00049605,repr
Lsa_00049605,repr
Lsa_00049605,repr
Lsa_00022869,none
Lsa_00022868,none
Lsa_00022863,none
Lsa_00022867,none
Lsa_00020035,none
Lsa_00020036,none
Lsa_00020036,none
Lsa_00050517,none
Lsa_00020038,repr
Lsa_00020039,none
Lsa_00020039,none
Lsa_00015059,none
Lsa_00015059,none
Lsa_00056202,repr
Lsa_00042182,none
Lsa_00042189,none
Lsa_00042456,none
Lsa_00042457,none
Lsa_00011504,none
Lsa_00011504,none
Lsa_00011504,none
Lsa_00043582,none
Lsa_00043582,none
Lsa_00043582,none
Lsa_00043587,none
Lsa_00043586,none
Lsa_00045862,foot
Lsa_00045863,none
Lsa_00021077,none
Lsa_00021077,none
Lsa_00021077,none
Lsa_00021077,none
Lsa_00021077,none
Lsa_00021077,none
Lsa_00021074,none
Lsa_00021074,none
Lsa_00021074,none
Lsa_00021078,none
Lsa_00051268,none
Lsa_00051261,none
Lsa_00051260,none
Lsa_00051772,repr
Lsa_00011244,none
Lsa_00011244,none
Lsa_00043322,repr
Lsa_00027863,none
Lsa_00007371,none
Lsa_00007371,none
Lsa_00007371,none
Lsa_00007371,none
Lsa_00007372,none
Lsa_00007372,none
Lsa_00007374,none
Lsa_00007374,none
Lsa_00007376,none
Lsa_00007376,none
Lsa_00007376,none
Lsa_00007376,none
Lsa_00001239,none
Lsa_00001239,none
Lsa_00001239,none
Lsa_00001242,none
Lsa_00026419,none
Lsa_00001243,none
Lsa_00001243,none
Lsa_00001243,none
Lsa_00001243,none
Lsa_00001243,none
Lsa_00026417,none
Lsa_00026410,none
Lsa_00026411,none
Lsa_00026412,none
Lsa_00026412,none
Lsa_00001241,none
Lsa_00001241,none
Lsa_00001241,none
Lsa_00001241,none
Lsa_00001241,none
Lsa_00001241,none
Lsa_00001241,none
Lsa_00018559,none
Lsa_00018559,none
Lsa_00018559,none
Lsa_00018559,none
Lsa_00018559,none
Lsa_00028522,none
Lsa_00028523,none
Lsa_00040740,none
Lsa_00040742,repr
Lsa_00044059,none
Lsa_00044054,none
Lsa_00044054,none
Lsa_00048926,repr
Lsa_00048927,none
Lsa_00039355,none
Lsa_00014594,none
Lsa_00014595,none
Lsa_00014595,none
Lsa_00014595,none
Lsa_00014595,none
Lsa_00014595,none
Lsa_00014590,none
Lsa_00014590,none
Lsa_00014590,none
Lsa_00041272,none
Lsa_00015978,none
Lsa_00046745,none
Lsa_00046742,none
Lsa_00046742,none
Lsa_00046741,none
Lsa_00015971,none
Lsa_00015971,none
Lsa_00015971,none
Lsa_00015972,none
Lsa_00015972,none
Lsa_00015972,none
Lsa_00015972,none
Lsa_00046748,none
Lsa_00015976,none
Lsa_00015976,none
Lsa_00014623,none
Lsa_00014620,none
Lsa_00014620,none
Lsa_00014620,none
Lsa_00013487,none
Lsa_00013487,none
Lsa_00013486,none
Lsa_00013486,none
Lsa_00013488,none
Lsa_00013488,none
Lsa_00045097,none
Lsa_00022652,none
Lsa_00012289,none
Lsa_00012282,none
Lsa_00012283,none
Lsa_00012280,none
Lsa_00012281,none
Lsa_00012286,none
Lsa_00012286,none
Lsa_00012287,none
Lsa_00012287,none
Lsa_00012284,none
Lsa_00004146,foot
Lsa_00004146,foot
Lsa_00004146,foot
Lsa_00004146,foot
Lsa_00016998,none
Lsa_00016998,none
Lsa_00016998,none
Lsa_00016998,none
Lsa_00016998,none
Lsa_00016998,none
Lsa_00016998,none
Lsa_00004147,repr
Lsa_00016992,none
Lsa_00012752,none
Lsa_00012752,none
Lsa_00012752,none
Lsa_00012754,none
Lsa_00012754,none
Lsa_00012754,none
Lsa_00012758,none
Lsa_00012758,none
Lsa_00012758,none
Lsa_00012758,none
Lsa_00012758,none
Lsa_00025469,none
Lsa_00006107,none
Lsa_00044873,none
Lsa_00044873,none
Lsa_00025729,none
Lsa_00011408,none
Lsa_00011408,none
Lsa_00041968,none
Lsa_00011529,none
Lsa_00054754,none
Lsa_00013909,none
Lsa_00013903,none
Lsa_00035046,none
Lsa_00035041,none
Lsa_00031977,repr
Lsa_00031973,none
Lsa_00031971,none
Lsa_00031979,none
Lsa_00031978,none
Lsa_00032770,repr
Lsa_00032774,none
