"","pvt_brood_temp","pvt_egg_temp","fixed_temp","shared_temp","prop_pvt_brood_temp","prop_pvt_egg_temp","count_higher_egg_temp","prop_higer_egg_temp"
"417",1760,5018,328,458,0.793507664562669,0.9163623082542,1,1
"418",1510,5082,363,394,0.793067226890756,0.928049671292914,1,1
"419",1941,4971,326,505,0.793540474243663,0.907779401022644,1,1
"420",1677,5020,318,456,0.786216596343179,0.91672753834916,1,1
"421",1740,5045,329,431,0.80147397512667,0.921292914536158,1,1
"422",1800,4997,326,479,0.789820096533567,0.912527392257122,1,1
"423",1957,4981,309,495,0.798123980424144,0.909605551497443,1,1
"424",1865,4990,313,486,0.793279455550829,0.911249086924763,1,1
"425",1840,5020,320,456,0.801393728222996,0.91672753834916,1,1
"426",1990,4975,326,501,0.798875953432357,0.908509861212564,1,1
"427",1952,4948,322,528,0.787096774193548,0.903579254930606,1,1
"428",1716,5064,335,412,0.806390977443609,0.924762600438276,1,1
"429",2122,4957,299,519,0.803483528966301,0.905222790357926,1,1
"430",1842,4995,318,481,0.792940163581576,0.912162162162162,1,1
"431",1759,5012,337,464,0.791273054430949,0.915266617969321,1,1
"432",1792,5005,317,471,0.791869200176757,0.913988312636961,1,1
"433",2007,4970,314,506,0.798647035415838,0.907596785975164,1,1
"434",1890,4985,311,491,0.793784124317514,0.910336011687363,1,1
"435",1766,5014,313,462,0.792639138240575,0.915631848064281,1,1
"436",1838,4997,322,479,0.79326715580492,0.912527392257122,1,1
"437",1989,4980,295,496,0.800402414486922,0.909422936449964,1,1
"438",1937,4998,315,478,0.802070393374741,0.912710007304602,1,1
"439",2164,4946,308,530,0.803266518188567,0.903214024835647,1,1
"440",1894,4982,319,494,0.793132328308208,0.909788166544923,1,1
"441",1873,4988,318,488,0.793307920372723,0.910883856829803,1,1
"442",2005,5007,329,469,0.810428455941795,0.914353542731921,1,1
"443",2012,4953,299,523,0.793688362919132,0.904492330168006,1,1
"444",2031,4981,310,495,0.804038004750594,0.909605551497443,1,1
"445",1940,4978,310,498,0.795734208367514,0.909057706355004,1,1
"446",1966,4988,313,488,0.801140994295028,0.910883856829803,1,1
"447",1511,5091,359,385,0.796940928270042,0.929693206720234,1,1
"448",2110,4927,301,549,0.793531402783001,0.899744338933528,1,1
"449",1617,5037,342,439,0.78647859922179,0.919831994156318,1,1
"450",1965,5003,313,473,0.805988515176374,0.913623082542001,1,1
"451",1835,5010,323,466,0.797479356801391,0.914901387874361,1,1
"452",1756,5013,330,463,0.791347453808022,0.915449233016801,1,1
"453",1703,5021,329,455,0.789156626506024,0.91691015339664,1,1
"454",1521,5062,337,414,0.786046511627907,0.924397370343316,1,1
"455",1826,5011,322,465,0.797031863814928,0.915084002921841,1,1
"456",2193,4898,294,578,0.791411042944785,0.894448502556611,1,1
"457",1469,5101,342,375,0.796637744034707,0.931519357195033,1,1
"458",1767,5029,328,447,0.79810298102981,0.918371073776479,1,1
"459",1742,4987,323,489,0.780815777678171,0.910701241782323,1,1
"460",2027,4990,310,486,0.806605650616793,0.911249086924763,1,1
"461",1934,4979,318,497,0.795557383792678,0.909240321402484,1,1
"462",1798,4987,304,489,0.786182772190643,0.910701241782323,1,1
"463",2215,4915,288,561,0.797910662824208,0.897552958363769,1,1
"464",1662,5016,341,460,0.783223374175306,0.91599707815924,1,1
"465",1934,4985,315,491,0.797525773195876,0.910336011687363,1,1
"466",2076,4962,312,514,0.801544401544402,0.906135865595325,1,1
"467",1800,5013,335,463,0.795404330534689,0.915449233016801,1,1
"468",1736,5029,324,447,0.795235913879982,0.918371073776479,1,1
"469",1903,5001,324,475,0.800252312867956,0.913257852447042,1,1
"470",1700,5046,344,430,0.7981220657277,0.921475529583638,1,1
"471",2072,4928,305,548,0.790839694656489,0.899926953981008,1,1
"472",1819,5017,335,459,0.798507462686567,0.91617969320672,1,1
"473",1973,4985,315,491,0.800730519480519,0.910336011687363,1,1
"474",1721,5013,314,463,0.788003663003663,0.915449233016801,1,1
"475",2112,4957,308,519,0.802736602052452,0.905222790357926,1,1
"476",1783,5009,324,467,0.792444444444444,0.914718772826881,1,1
"477",1944,4969,309,507,0.793145654834761,0.907414170927684,1,1
"478",1946,4958,323,518,0.789772727272727,0.905405405405405,1,1
"479",1939,5005,316,471,0.804564315352697,0.913988312636961,1,1
"480",1938,4980,306,496,0.796220213640099,0.909422936449964,1,1
"481",2044,4958,311,518,0.797814207650273,0.905405405405405,1,1
"482",2017,4939,295,537,0.78974158183242,0.901935719503287,1,1
"483",1919,5011,315,465,0.80494966442953,0.915084002921841,1,1
"484",1808,5005,324,471,0.793330408073717,0.913988312636961,1,1
"485",1883,5006,320,470,0.800254993625159,0.914170927684441,1,1
"486",1809,4963,320,513,0.779069767441861,0.906318480642805,1,1
"487",1764,5018,319,458,0.793879387938794,0.9163623082542,1,1
"488",1840,5010,316,466,0.797918473547268,0.914901387874361,1,1
"489",2079,4954,312,522,0.799307958477509,0.904674945215486,1,1
"490",2034,4970,320,506,0.800787401574803,0.907596785975164,1,1
"491",1753,5026,324,450,0.795733091239219,0.917823228634039,1,1
"492",1823,5015,346,461,0.798161120840631,0.91581446311176,1,1
"493",2141,4921,302,555,0.794139465875371,0.898648648648649,1,1
"494",2081,4947,304,529,0.797318007662835,0.903396639883126,1,1
"495",1903,5034,340,442,0.811513859275053,0.919284149013879,1,1
"496",1668,5013,343,463,0.782731112153918,0.915449233016801,1,1
"497",1852,5023,331,453,0.803470715835141,0.9172753834916,1,1
"498",1614,5070,337,406,0.799009900990099,0.925858290723156,1,1
"499",2009,4939,299,537,0.789080911233307,0.901935719503287,1,1
"500",1686,5052,337,424,0.799052132701422,0.922571219868517,1,1
"501",1810,4992,314,484,0.789014821272886,0.911614317019722,1,1
"502",1942,4960,302,516,0.790073230268511,0.905770635500365,1,1
"503",1671,5049,328,427,0.796472831267874,0.922023374726077,1,1
"504",1994,4947,312,529,0.790328973444312,0.903396639883126,1,1
"505",1916,5005,330,471,0.802681189777964,0.913988312636961,1,1
"506",1787,4993,317,483,0.787224669603524,0.911796932067202,1,1
"507",1886,5024,328,452,0.806672369546621,0.91745799853908,1,1
"508",1895,5021,324,455,0.806382978723404,0.91691015339664,1,1
"509",1912,4946,297,530,0.782964782964783,0.903214024835647,1,1
"510",2059,4990,318,486,0.809037328094303,0.911249086924763,1,1
"511",2121,4982,316,494,0.811089866156788,0.909788166544923,1,1
"512",1716,4992,310,484,0.78,0.911614317019722,1,1
"513",1784,5022,325,454,0.797140303842717,0.91709276844412,1,1
"514",1814,5010,336,466,0.795614035087719,0.914901387874361,1,1
"515",1885,4971,310,505,0.788702928870293,0.907779401022644,1,1
"516",2044,4953,316,523,0.796260225944682,0.904492330168006,1,1
"517",1925,4987,308,489,0.797431648715824,0.910701241782323,1,1
"518",2050,4937,296,539,0.791811510235612,0.901570489408327,1,1
"519",1876,5024,336,452,0.805841924398625,0.91745799853908,1,1
"520",1867,5006,317,470,0.798887462558836,0.914170927684441,1,1
"521",1780,5012,320,464,0.793226381461676,0.915266617969321,1,1
"522",1333,5121,374,355,0.789691943127962,0.935171658144631,1,1
"523",1902,4958,319,518,0.785950413223141,0.905405405405405,1,1
"524",1703,5042,345,434,0.796911558259242,0.920745069393718,1,1
"525",1879,4982,314,494,0.791824694479562,0.909788166544923,1,1
"526",2039,4967,307,509,0.800235478806907,0.907048940832725,1,1
"527",1895,5001,316,475,0.79957805907173,0.913257852447042,1,1
"528",1844,4999,331,477,0.794485135717363,0.912892622352082,1,1
"529",1667,5023,334,453,0.786320754716981,0.9172753834916,1,1
"530",2005,4958,312,518,0.794688862465319,0.905405405405405,1,1
"531",2088,4951,318,525,0.799081515499426,0.904127100073046,1,1
"532",1966,4982,318,494,0.799186991869919,0.909788166544923,1,1
"533",2078,4902,313,574,0.783559577677225,0.89517896274653,1,1
"534",1735,5061,345,415,0.806976744186046,0.924214755295836,1,1
"535",1772,5012,319,464,0.792486583184258,0.915266617969321,1,1
"536",1990,4987,317,489,0.802743041549012,0.910701241782323,1,1
"537",1762,5015,316,461,0.792622582096266,0.91581446311176,1,1
"538",1971,4962,314,514,0.793158953722334,0.906135865595325,1,1
"539",1758,5058,357,418,0.807904411764706,0.923666910153397,1,1
"540",1947,4978,327,498,0.796319018404908,0.909057706355004,1,1
"541",1891,4979,308,497,0.791876046901173,0.909240321402484,1,1
"542",1690,5047,335,429,0.797546012269939,0.921658144631118,1,1
"543",2047,4951,302,525,0.795878693623639,0.904127100073046,1,1
"544",1950,4970,307,506,0.793973941368078,0.907596785975164,1,1
"545",1765,5046,342,430,0.804100227790433,0.921475529583638,1,1
"546",1672,5063,360,413,0.801918465227818,0.924579985390796,1,1
"547",1713,5051,339,425,0.801216089803555,0.922388604821037,1,1
"548",1976,4975,311,501,0.797739200645943,0.908509861212564,1,1
"549",1991,4981,312,495,0.800884955752212,0.909605551497443,1,1
"550",1411,5100,355,376,0.789591494124231,0.931336742147553,1,1
"551",1825,4996,317,480,0.79175704989154,0.912344777209642,1,1
"552",1822,5023,317,453,0.800879120879121,0.9172753834916,1,1
"553",1984,4965,306,511,0.795190380761523,0.906683710737765,1,1
"554",1598,5054,345,422,0.791089108910891,0.922936449963477,1,1
"555",1701,5017,331,459,0.7875,0.91617969320672,1,1
"556",1939,4993,316,483,0.800578034682081,0.911796932067202,1,1
"557",1943,4968,314,508,0.792737658098735,0.907231555880205,1,1
"558",1636,5086,339,390,0.807502467917078,0.928780131482834,1,1
"559",1784,5015,332,461,0.794654788418708,0.91581446311176,1,1
"560",1852,4969,312,507,0.785078423060619,0.907414170927684,1,1
"561",2038,4970,313,506,0.801100628930818,0.907596785975164,1,1
"562",1743,5013,334,463,0.79011786038078,0.915449233016801,1,1
"563",1826,4976,331,500,0.785038693035254,0.908692476260044,1,1
"564",1963,4974,307,502,0.796348884381339,0.908327246165084,1,1
"565",1742,5030,333,446,0.796160877513711,0.918553688823959,1,1
"566",1536,5102,359,374,0.804188481675393,0.931701972242513,1,1
"567",1831,4985,308,491,0.7885443583118,0.910336011687363,1,1
"568",2032,4986,321,490,0.805709754163362,0.910518626734843,1,1
"569",1876,5005,327,471,0.7993182786536,0.913988312636961,1,1
"570",1724,4996,319,480,0.782214156079855,0.912344777209642,1,1
"571",1994,4931,308,545,0.785348562426152,0.900474799123448,1,1
"572",1860,4959,326,517,0.782498948254102,0.905588020452885,1,1
"573",1911,5014,332,462,0.805309734513274,0.915631848064281,1,1
"574",1859,5007,318,469,0.798539518900344,0.914353542731921,1,1
"575",1849,4976,320,500,0.787143465304385,0.908692476260044,1,1
"576",1928,5019,317,457,0.808385744234801,0.91654492330168,1,1
"577",1600,5037,330,439,0.784698381559588,0.919831994156318,1,1
"578",1882,4989,312,487,0.794428028704095,0.911066471877283,1,1
"579",1962,4978,320,498,0.797560975609756,0.909057706355004,1,1
"580",1936,4980,304,496,0.796052631578947,0.909422936449964,1,1
"581",1764,5015,333,461,0.792808988764045,0.91581446311176,1,1
"582",1678,5026,317,450,0.788533834586466,0.917823228634039,1,1
"583",1877,5001,319,475,0.798044217687075,0.913257852447042,1,1
"584",1862,4955,301,521,0.78136802349979,0.904857560262966,1,1
"585",1716,5018,312,458,0.789328426862925,0.9163623082542,1,1
"586",1997,4977,317,499,0.800080128205128,0.908875091307524,1,1
"587",2008,4934,299,542,0.787450980392157,0.901022644265888,1,1
"588",1950,4961,309,515,0.791075050709939,0.905953250547845,1,1
"589",1774,5022,333,454,0.796229802513465,0.91709276844412,1,1
"590",1897,5015,323,461,0.804495335029686,0.91581446311176,1,1
"591",1710,5049,336,427,0.800187178287319,0.922023374726077,1,1
"592",1634,5075,358,401,0.802948402948403,0.926771365960555,1,1
"593",1811,5011,335,465,0.795694200351494,0.915084002921841,1,1
"594",1689,5040,329,436,0.794823529411765,0.920379839298758,1,1
"595",1907,4962,315,514,0.787691036761669,0.906135865595325,1,1
"596",2218,4923,295,553,0.800433056658246,0.899013878743608,1,1
"597",1928,4974,308,502,0.793415637860082,0.908327246165084,1,1
"598",1771,4997,324,479,0.787111111111111,0.912527392257122,1,1
"599",2031,4973,299,503,0.801499605367009,0.908144631117604,1,1
"600",2015,4943,310,533,0.790816326530612,0.902666179693207,1,1
"601",1917,4993,320,483,0.79875,0.911796932067202,1,1
"602",1896,4982,319,494,0.793305439330544,0.909788166544923,1,1
"603",1716,5006,317,470,0.784995425434584,0.914170927684441,1,1
"604",1942,4990,314,486,0.799835255354201,0.911249086924763,1,1
"605",1708,4977,297,499,0.773901223380154,0.908875091307524,1,1
"606",2147,4922,308,554,0.794890781192151,0.898831263696129,1,1
"607",1777,5031,332,445,0.7997299729973,0.918736303871439,1,1
"608",1743,5053,355,423,0.804709141274238,0.922753834915997,1,1
"609",1965,4958,318,518,0.791381393475634,0.905405405405405,1,1
"610",1907,4993,327,483,0.797907949790795,0.911796932067202,1,1
"611",1700,5027,312,449,0.791065611912517,0.918005843681519,1,1
"612",1753,4996,328,480,0.785042543663233,0.912344777209642,1,1
"613",2039,4984,322,492,0.805610430659818,0.910153396639883,1,1
"614",1763,5010,320,466,0.790937640197398,0.914901387874361,1,1
"615",1980,4987,312,489,0.801944106925881,0.910701241782323,1,1
"616",1829,4978,313,498,0.785990545767082,0.909057706355004,1,1
"617",1994,4997,318,479,0.806308127780024,0.912527392257122,1,1
"618",1805,5013,332,463,0.795855379188713,0.915449233016801,1,1
"619",2171,4882,295,594,0.785171790235081,0.891526661796932,1,1
"620",1990,4976,304,500,0.799196787148594,0.908692476260044,1,1
"621",1409,5098,353,378,0.78847229994404,0.930971512052593,1,1
"622",1760,5009,312,467,0.790300853165694,0.914718772826881,1,1
"623",1801,5005,319,471,0.792693661971831,0.913988312636961,1,1
"624",1941,4978,336,498,0.795817958179582,0.909057706355004,1,1
"625",1899,5004,329,472,0.800927878532265,0.913805697589481,1,1
"626",1849,5011,309,465,0.7990492653414,0.915084002921841,1,1
"627",2008,4956,308,520,0.794303797468354,0.905040175310446,1,1
"628",1818,5002,338,474,0.793193717277487,0.913440467494522,1,1
"629",1899,5018,326,458,0.805685193042003,0.9163623082542,1,1
"630",1534,5096,351,380,0.801462904911181,0.930606281957633,1,1
"631",2100,4961,307,515,0.803059273422562,0.905953250547845,1,1
"632",1839,4977,321,499,0.786569717707442,0.908875091307524,1,1
"633",1915,5001,307,475,0.801255230125523,0.913257852447042,1,1
"634",1899,5007,319,469,0.801942567567568,0.914353542731921,1,1
"635",1639,5028,328,448,0.785337805462386,0.918188458728999,1,1
"636",1934,5010,329,466,0.805833333333333,0.914901387874361,1,1
"637",1805,4985,319,491,0.786149825783972,0.910336011687363,1,1
"638",1869,4959,309,517,0.783319362950545,0.905588020452885,1,1
"639",1799,5010,315,466,0.794260485651214,0.914901387874361,1,1
"640",1930,4962,318,514,0.789689034369885,0.906135865595325,1,1
"641",1722,5013,327,463,0.788100686498856,0.915449233016801,1,1
"642",2033,4985,325,491,0.805467511885895,0.910336011687363,1,1
"643",1620,5040,330,436,0.787937743190661,0.920379839298758,1,1
"644",1994,4996,316,480,0.805982215036378,0.912344777209642,1,1
"645",1900,4988,312,488,0.795644891122278,0.910883856829803,1,1
"646",1888,5021,320,455,0.805804524114383,0.91691015339664,1,1
"647",1923,5002,312,474,0.802252816020025,0.913440467494522,1,1
"648",1781,5038,336,438,0.802613789995493,0.920014609203798,1,1
"649",1822,4998,332,478,0.792173913043478,0.912710007304602,1,1
"650",1950,4988,317,488,0.799835931091058,0.910883856829803,1,1
"651",1891,5029,335,447,0.808810949529512,0.918371073776479,1,1
"652",1585,5066,350,410,0.794486215538847,0.925127830533236,1,1
"653",1869,5015,325,461,0.802145922746781,0.91581446311176,1,1
"654",1476,5042,343,434,0.772774869109948,0.920745069393718,1,1
"655",1977,4994,318,482,0.803985359902399,0.911979547114682,1,1
"656",1778,5016,325,460,0.794459338695264,0.91599707815924,1,1
"657",1820,5038,338,438,0.806023029229407,0.920014609203798,1,1
"658",1804,5010,316,466,0.794713656387665,0.914901387874361,1,1
"659",1937,4941,320,535,0.783576051779935,0.902300949598247,1,1
"660",2011,4966,319,510,0.797699325664419,0.906866325785245,1,1
"661",1928,4955,297,521,0.787260106165782,0.904857560262966,1,1
"662",1866,4970,320,506,0.786677908937605,0.907596785975164,1,1
"663",1789,5006,320,470,0.791943337760071,0.914170927684441,1,1
"664",1800,5004,318,472,0.792253521126761,0.913805697589481,1,1
"665",1853,5001,317,475,0.795962199312715,0.913257852447042,1,1
"666",1846,5000,320,476,0.795004306632214,0.913075237399562,1,1
"667",1910,4985,301,491,0.795501874219075,0.910336011687363,1,1
"668",1912,5001,312,475,0.801005446166737,0.913257852447042,1,1
"669",1631,5044,333,432,0.7905962190984,0.921110299488678,1,1
"670",1690,5015,338,461,0.785681078568108,0.91581446311176,1,1
"671",1730,5023,315,453,0.792487402656894,0.9172753834916,1,1
"672",1829,5001,312,475,0.793836805555556,0.913257852447042,1,1
"673",2080,4965,315,511,0.802778849864917,0.906683710737765,1,1
"674",1730,5030,326,446,0.795036764705882,0.918553688823959,1,1
"675",2031,4983,333,493,0.804675118858954,0.909970781592403,1,1
"676",2039,4946,312,530,0.793694044375243,0.903214024835647,1,1
"677",1539,5065,337,411,0.789230769230769,0.924945215485756,1,1
"678",2075,4966,318,510,0.802707930367505,0.906866325785245,1,1
"679",1906,4983,300,493,0.794497707378074,0.909970781592403,1,1
"680",1787,5011,315,465,0.793516873889876,0.915084002921841,1,1
"681",1831,5034,343,442,0.805543334799824,0.919284149013879,1,1
"682",1796,5011,315,465,0.794338788146838,0.915084002921841,1,1
"683",1829,5017,318,459,0.799388111888112,0.91617969320672,1,1
"684",1950,5001,315,475,0.804123711340206,0.913257852447042,1,1
"685",2046,4978,307,498,0.804245283018868,0.909057706355004,1,1
"686",1754,5037,326,439,0.799817601459188,0.919831994156318,1,1
"687",2118,4949,313,527,0.800756143667297,0.903761869978086,1,1
"688",1839,4988,306,488,0.790287924366137,0.910883856829803,1,1
"689",1991,4971,313,505,0.797676282051282,0.907779401022644,1,1
"690",1771,4952,319,524,0.771677559912854,0.904309715120526,1,1
"691",1989,5009,316,467,0.80985342019544,0.914718772826881,1,1
"692",1854,5003,323,473,0.796733992264719,0.913623082542001,1,1
"693",1985,4966,328,510,0.795591182364729,0.906866325785245,1,1
"694",2097,4982,304,494,0.809340023157082,0.909788166544923,1,1
"695",1958,4998,314,478,0.803776683087028,0.912710007304602,1,1
"696",1687,5035,334,441,0.792763157894737,0.919466764061359,1,1
"697",1969,4959,310,517,0.792035398230089,0.905588020452885,1,1
"698",1970,4957,301,519,0.791482523101647,0.905222790357926,1,1
"699",1917,5012,320,464,0.80512389752205,0.915266617969321,1,1
"700",1787,5018,322,458,0.795991091314031,0.9163623082542,1,1
"701",1588,5061,359,415,0.792810783824264,0.924214755295836,1,1
"702",1778,5010,346,466,0.792335115864528,0.914901387874361,1,1
"703",1416,5096,365,380,0.788418708240535,0.930606281957633,1,1
"704",2093,4918,305,558,0.789513391173142,0.898100803506209,1,1
"705",1604,5050,336,426,0.790147783251231,0.922205989773557,1,1
"706",1939,4935,296,541,0.781854838709677,0.901205259313367,1,1
